_id,Tip imobil,Tip strada,Denumire strada,Zona,S utila,Pret tranzactie LEI,An constructie imobil,Perioada tranzactie
3768,apartament,Strada,TAMPA,iancului,50.9,342937,1985.0,2024-T3
3769,apartament,Strada,TAMPA,iancului,51.33,422943,1985.0,2024-T4
3770,apartament,Strada,TAMPA,iancului,52.15,320000,1984.0,2024-T1
3771,apartament,Strada,TAMPA,iancului,47.02,447921,1984.0,2024-T3
3772,apartament,Strada,TAMPA,iancului,64.2,447480,1984.0,2024-T4
3773,apartament,Strada,TEIUL DOAMNEI,tei,22.56,190000,1975.0,2024-T4
3774,apartament,Strada,TEIUL DOAMNEI,tei,34.69,258393,1976.0,2024-T1
3775,apartament,Strada,TEIUL DOAMNEI,tei,35.35,268426,1980.0,2024-T1
3776,apartament,Strada,TEIUL DOAMNEI,tei,36.0,298590,1976.0,2024-T1
3777,apartament,Strada,TEIUL DOAMNEI,tei,36.4,273323,1975.0,2024-T2
3778,apartament,Strada,TEIUL DOAMNEI,tei,22.64,129194,1980.0,2024-T3
3779,apartament,Strada,TEIUL DOAMNEI,tei,22.55,199000,1983.0,2024-T4
3780,apartament,Strada,TEIUL DOAMNEI,tei,22.7,171713,1974.0,2024-T2
3781,apartament,Strada,TEIUL DOAMNEI,tei,22.76,191576,1974.0,2024-T1
3782,apartament,Strada,TEIUL DOAMNEI,tei,23.23,213998,1975.0,2024-T3
3783,apartament,Strada,TEIUL DOAMNEI,tei,37.46,236307,1974.0,2024-T3
3784,apartament,Strada,TEIUL DOAMNEI,tei,37.81,388135,1976.0,2024-T1
3785,apartament,Strada,TEIUL DOAMNEI,tei,35.3,258731,1975.0,2024-T4
3786,apartament,Strada,TEIUL DOAMNEI,tei,35.69,283558,1975.0,2024-T3
3787,apartament,Strada,TEIUL DOAMNEI,tei,36.18,240000,1991.0,2024-T1
3788,apartament,Strada,TEIUL DOAMNEI,tei,63.82,470165,1983.0,2024-T3
3789,apartament,Strada,TEIUL DOAMNEI,tei,64.91,584738,1984.0,2024-T2
3790,apartament,Strada,TEIUL DOAMNEI,tei,51.53,373230,1985.0,2024-T4
3793,apartament,Strada,TEIUL DOAMNEI,tei,64.02,437773,1983.0,2024-T4
3794,apartament,Strada,TEIUL DOAMNEI,tei,64.0,521682,1985.0,2024-T4
3795,apartament,Strada,TEIUL DOAMNEI,tei,75.6,497640,1991.0,2024-T4
3796,apartament,Strada,TEIUL DOAMNEI,tei,50.23,415000,1985.0,2024-T2
3797,apartament,Strada,TEIUL DOAMNEI,tei,48.1,358323,1983.0,2024-T1
3800,apartament,Strada,TELEAJEN,centrala,51.005,388135,2018.0,2024-T3
3801,apartament,Strada,TELEAJEN,centrala,48.99,527572,2010.0,2024-T2
3802,apartament,Strada,TELEAJEN,centrala,83.29,397600,1935.0,2024-T1
3803,apartament,Strada,TEPES VODA,centrala,34.98,393190,2011.0,2024-T2
3804,apartament,Strada,TEPES VODA,centrala,81.95,312418,1930.0,2024-T2
3805,apartament,Strada,TEPES VODA,centrala,58.43,542373,2016.0,2024-T1
3806,apartament,Strada,TEPES VODA,centrala,61.52,596484,2017.0,2024-T1
3807,casa,Strada,TEPES VODA,centrala,96.18,388135,2016.0,2024-T1
3808,apartament,Strada,TEPES VODA,centrala,67.47,388135,2018.0,2024-T1
3809,apartament,Strada,TEPES VODA,centrala,39.09,293537,2010.0,2024-T3
3810,apartament,Strada,TEPES VODA,centrala,63.5,570000,2020.0,2024-T1
3811,apartament,Strada,TEPES VODA,centrala,41.4,696987,2020.0,2024-T3
3814,apartament,Strada,TEPES VODA,centrala,78.75,388135,2020.0,2024-T2
3816,apartament,Strada,TESATOARELOR,andronache,57.47,546601,2014.0,2024-T1
3819,apartament,Strada,"THEODOR BUZOIU, SERGENT MAJOR",floreasca,51.005,388135,2015.0,2024-T2
3820,apartament,Strada,THOMAS MASARYK,centrala,70.5,418060,1927.0,2024-T4
3821,apartament,Strada,THOMAS MASARYK,centrala,51.005,388135,1930.0,2024-T3
3822,casa,Strada,TITU MAIORESCU,centrala,57.53,472220,2020.0,2024-T1
3823,apartament,Strada,TITU MAIORESCU,centrala,43.82,236298,1960.0,2024-T1
3824,apartament,Strada,TOAMNEI,centrala,51.005,388135,2008.0,2024-T2
3825,apartament,Strada,TOAMNEI,centrala,51.005,388135,2008.0,2024-T4
3826,apartament,Strada,TOAMNEI,centrala,51.005,388135,2008.0,2024-T4
3827,apartament,Strada,TOAMNEI,centrala,67.24,325000,1925.0,2024-T2
3828,apartament,Strada,TOAMNEI,centrala,38.82,599547,2010.0,2024-T4
3829,apartament,Strada,TOAMNEI,centrala,83.8,388135,2010.0,2024-T2
3830,apartament,Strada,TOAMNEI,centrala,96.39,388135,1968.0,2024-T4
3831,casa,Strada,TOAMNEI,centrala,51.005,388135,1940.0,2024-T1
3832,casa,Strada,TOAMNEI,centrala,30.01,92065,2001.0,2024-T1
3833,apartament,Strada,TOAMNEI,centrala,50.08,328020,1945.0,2024-T3
3835,apartament,Strada,TOAMNEI,centrala,48.03,315500,1943.0,2024-T3
3836,apartament,Strada,TOAMNEI,centrala,55.91,542184,1945.0,2024-T1
3837,apartament,Strada,TOAMNEI,centrala,48.14,97460,2005.0,2024-T1
3838,apartament,Strada,TOAMNEI,centrala,30.62,208769,1963.0,2024-T1
3839,apartament,Strada,TRAIAN,centrala,76.6,388135,2020.0,2024-T2
3840,apartament,Strada,TRAIAN,centrala,34.35,298554,1980.0,2024-T1
3842,apartament,Strada,TRAIAN,centrala,51.005,388135,2007.0,2024-T1
3843,apartament,Strada,TRAIAN,centrala,42.79,308637,1929.0,2024-T1
3844,apartament,Strada,TRAIAN,centrala,48.6,398120,1981.0,2024-T2
3845,apartament,Strada,TRAIAN,centrala,83.5,497580,1981.0,2024-T4
3846,apartament,Strada,TRAIAN,centrala,26.13,169198,2010.0,2024-T1
3847,apartament,Strada,TRAIAN,centrala,31.27,233799,1940.0,2024-T3
3848,apartament,Strada,TRAIAN,centrala,47.4,422691,2005.0,2024-T3
3849,apartament,Strada,TRAIAN,centrala,54.33,696808,1942.0,2024-T3
3850,apartament,Strada,TRAIAN,centrala,67.61,388135,2014.0,2024-T3
3851,apartament,Strada,TRAIAN,centrala,80.23,388135,1982.0,2024-T2
3852,apartament,Strada,TRAIAN,centrala,25.29,145574,1938.0,2024-T3
3853,casa,Strada,TRITENI,tei,64.7,535000,1938.0,2024-T3
3855,apartament,Strada,TUDOR ARGHEZI,centrala,60.4,388135,1947.0,2024-T3
3856,apartament,Strada,TUDOR ARGHEZI,centrala,24.69,273339,1946.0,2024-T1
3858,apartament,Strada,TUDOR ARGHEZI,centrala,48.59,522616,1964.0,2024-T1
3859,apartament,Strada,TUDOR ARGHEZI,centrala,20.5,206338,1992.0,2024-T3
3860,apartament,Strada,TUDOR ARGHEZI,centrala,29.32,310762,1945.0,2024-T4
3861,apartament,Strada,TUDOR ARGHEZI,centrala,44.71,258000,1939.0,2024-T1
3862,apartament,Strada,TUDOR ARGHEZI,centrala,51.005,388135,1947.0,2024-T1
3863,apartament,Strada,TUDOR ARGHEZI,centrala,51.005,388135,1936.0,2024-T2
3864,casa,Strada,TUDOR ARGHEZI,centrala,51.005,388135,2010.0,2024-T4
3865,apartament,Strada,TUDOR ARGHEZI,centrala,26.0,149223,1935.0,2024-T3
3866,apartament,Strada,TUDOR ARGHEZI,centrala,30.09,134298,2024.0,2024-T1
3867,apartament,Strada,TUDOR ARGHEZI,centrala,51.005,29400,1930.0,2024-T3
3868,apartament,Strada,TUDOR ARGHEZI,centrala,51.005,388135,2024.0,2024-T1
3869,apartament,Strada,TUDOR ARGHEZI,centrala,51.005,298625,1945.0,2024-T4
3870,casa,Strada,TUDOR ARGHEZI,centrala,51.005,388135,1939.0,2024-T3
3875,apartament,Strada,TUNARI,centrala,53.49,622353,1982.0,2024-T3
3876,casa,Strada,TUNARI,centrala,51.005,388135,1937.0,2024-T3
3877,apartament,Strada,TURBINEI,floreasca,80.2,388135,2021.0,2024-T2
3879,casa,Strada,TURBINEI,floreasca,74.68,388135,1973.0,2024-T3
3880,apartament,Strada,TURBINEI,floreasca,48.1,380000,1956.0,2024-T4
3883,apartament,Strada,TURNATORILOR,tei,74.6,388135,2016.0,2024-T3
3885,casa,Strada,TURNUL EIFFEL,tei,70.2,388135,2006.0,2024-T1
3886,apartament,Strada,TUZLA,tei,60.8,388135,2009.0,2024-T4
3888,apartament,Strada,TUZLA,tei,51.005,388135,2008.0,2024-T1
3890,apartament,Strada,TUZLA,tei,84.19,388135,2008.0,2024-T1
3892,apartament,Strada,TUZLA,tei,101.23,388135,2007.0,2024-T2
3895,casa,Strada,VALEA NUCULUI,tei,51.005,388135,2016.0,2024-T1
3898,apartament,Strada,VAPORUL LUI ASSAN,tei,70.88,475304,1986.0,2024-T1
3899,apartament,Strada,VASELOR,centrala,91.66,586288,2016.0,2024-T1
3900,apartament,Strada,VASELOR,centrala,72.78,388135,2016.0,2024-T3
3901,apartament,Strada,VASELOR,centrala,75.47,388135,2006.0,2024-T1
3902,apartament,Strada,VASELOR,centrala,90.3,388135,2007.0,2024-T1
3903,apartament,Strada,VASELOR,centrala,71.2,397626,1936.0,2024-T2
3907,apartament,Strada,VASELOR,centrala,94.2,298086,1937.0,2024-T2
3908,apartament,Strada,VASELOR,centrala,62.21,289533,1928.0,2024-T4
3909,apartament,Strada,"VASILE BACILA, MAIOR",colentina,64.62,309109,1980.0,2024-T3
3910,apartament,Strada,"VASILE BACILA, MAIOR",colentina,53.23,378157,1986.0,2024-T3
3911,apartament,Strada,"VASILE BACILA, MAIOR",colentina,50.52,358207,1985.0,2024-T2
3913,apartament,Strada,"VASILE BACILA, MAIOR",colentina,54.47,318083,2011.0,2024-T2
3914,apartament,Strada,"VASILE BACILA, MAIOR",colentina,74.4,497570,1990.0,2024-T2
3915,apartament,Strada,"VASILE BACILA, MAIOR",colentina,38.24,253801,2014.0,2024-T3
3918,apartament,Strada,"VASILE BACILA, MAIOR",colentina,36.54,292289,2009.0,2024-T1
3919,apartament,Strada,"VASILE BACILA, MAIOR",colentina,63.78,497140,1986.0,2024-T3
3920,apartament,Strada,"VASILE BACILA, MAIOR",colentina,56.2,318457,1986.0,2024-T1
3921,apartament,Strada,"VASILE BACILA, MAIOR",colentina,38.08,248820,2008.0,2024-T4
3922,apartament,Strada,"VASILE BACILA, MAIOR",colentina,39.06,265000,2008.0,2024-T1
3923,apartament,Strada,"VASILE BACILA, MAIOR",colentina,53.24,190303,2010.0,2024-T1
3924,apartament,Strada,"VASILE BACILA, MAIOR",colentina,53.28,362500,2008.0,2024-T2
3925,apartament,Strada,"VASILE BACILA, MAIOR",colentina,50.2,328500,1987.0,2024-T3
3926,apartament,Strada,"VASILE BACILA, MAIOR",colentina,49.37,135000,1978.0,2024-T2
3927,apartament,Strada,"VASILE BACILA, MAIOR",colentina,49.7,313355,1985.0,2024-T1
3928,apartament,Strada,"VASILE BACILA, MAIOR",colentina,49.98,253781,1986.0,2024-T2
3930,apartament,Strada,"VASILE BACILA, MAIOR",colentina,33.57,199044,2015.0,2024-T3
3931,apartament,Strada,"VASILE BACILA, MAIOR",colentina,53.82,373115,2016.0,2024-T1
3932,apartament,Strada,"VASILE BACILA, MAIOR",colentina,56.18,437958,1986.0,2024-T4
3933,apartament,Strada,"VASILE BACILA, MAIOR",colentina,70.27,348327,1986.0,2024-T4
3934,apartament,Strada,VASILE CONTA,centrala,20.47,114464,1950.0,2024-T2
3935,apartament,Strada,VASILE CONTA,centrala,21.31,176378,1950.0,2024-T4
3936,apartament,Strada,VASILE CONTA,centrala,21.78,323258,1950.0,2024-T4
3937,apartament,Strada,VASILE CONTA,centrala,96.2,388135,1941.0,2024-T2
3938,apartament,Strada,VASILE CONTA,centrala,32.73,199084,1946.0,2024-T1
3939,apartament,Strada,VASILE CONTA,centrala,53.8,622063,1980.0,2024-T1
3940,apartament,Strada,VASILE CRISTESCU,vatra luminoasa,24.2,124415,1930.0,2024-T3
3942,apartament,Strada,VASILE LASCAR,centrala,24.6,124358,1937.0,2024-T3
3943,apartament,Strada,VASILE LASCAR,centrala,53.16,377575,1938.0,2024-T2
3944,apartament,Strada,VASILE LASCAR,centrala,27.03,268654,2020.0,2024-T1
3945,casa,Strada,VASILE LASCAR,centrala,75.8,447903,1936.0,2024-T3
3946,apartament,Strada,VASILE LASCAR,centrala,100.26,388135,1935.0,2024-T3
3947,apartament,Strada,VASILE LASCAR,centrala,54.04,388135,2013.0,2024-T3
3949,apartament,Strada,VASILE LASCAR,centrala,51.005,397920,1935.0,2024-T3
3950,apartament,Strada,VASILE LASCAR,centrala,51.005,449780,1935.0,2024-T2
3952,apartament,Strada,VASILE LASCAR,centrala,58.74,388135,2018.0,2024-T2
3953,apartament,Strada,VASILE LASCAR,centrala,86.3,388135,2020.0,2024-T4
3955,apartament,Strada,VASILE LASCAR,centrala,58.8,243789,1943.0,2024-T1
3956,apartament,Strada,VASILE LASCAR,centrala,48.51,380000,1980.0,2024-T1
3957,apartament,Strada,VASILE LASCAR,centrala,50.27,547393,1978.0,2024-T4
3958,apartament,Strada,VASILE LASCAR,centrala,103.49,696752,1938.0,2024-T4
3959,apartament,Strada,VASILE LASCAR,centrala,41.0,596460,2020.0,2024-T2
3961,apartament,Strada,VASILE LASCAR,centrala,42.7,440748,2020.0,2024-T2
3962,apartament,Strada,VASILE LASCAR,centrala,51.005,388135,2020.0,2024-T1
3963,apartament,Strada,VASILE LASCAR,centrala,89.21,522480,1938.0,2024-T4
3964,apartament,Strada,VASILE LASCAR,centrala,99.49,388135,1984.0,2024-T4
3965,apartament,Strada,VASILE LASCAR,centrala,13.4,74550,1935.0,2024-T3
3966,apartament,Strada,VASILE LASCAR,centrala,53.33,35990,1940.0,2024-T1
3967,apartament,Strada,VASILE LASCAR,centrala,70.8,422544,1947.0,2024-T3
3968,apartament,Strada,VASILE LASCAR,centrala,48.45,442819,1936.0,2024-T4
3969,apartament,Strada,VASILE LASCAR,centrala,65.93,472786,1940.0,2024-T2
3971,apartament,Strada,VASILE LASCAR,centrala,10.8,209013,1930.0,2024-T3
3972,apartament,Strada,"VASILE SERBANICA, SERGENT",pantelimon,59.52,472805,2007.0,2024-T2
3973,apartament,Strada,VASILE STOLNICUL,colentina,14.94,69590,1974.0,2024-T1
3974,apartament,Strada,VASILE STOLNICUL,colentina,35.31,162342,1997.0,2024-T2
3975,apartament,Strada,VASILE STOLNICUL,colentina,14.02,85000,1962.0,2024-T1
3976,apartament,Strada,VASILE STOLNICUL,colentina,14.3,72161,1968.0,2024-T2
3977,apartament,Strada,VASILE STOLNICUL,colentina,14.4,90235,1997.0,2024-T2
3978,apartament,Strada,VASILE STOLNICUL,colentina,14.92,99424,1970.0,2024-T1
3979,apartament,Strada,VASILE STOLNICUL,colentina,14.94,79544,1970.0,2024-T1
3980,apartament,Strada,VASILE STOLNICUL,colentina,14.95,49756,1980.0,2024-T2
3981,apartament,Strada,VASILE STOLNICUL,colentina,25.5,114474,1975.0,2024-T2
3982,apartament,Strada,VASILE STOLNICUL,colentina,14.42,93600,1970.0,2024-T1
3983,apartament,Strada,VASILE STOLNICUL,colentina,14.94,106874,1969.0,2024-T3
3984,apartament,Strada,VASILE STOLNICUL,colentina,55.57,323316,1986.0,2024-T3
3985,apartament,Strada,VASILE STOLNICUL,colentina,14.94,89516,1997.0,2024-T1
3986,apartament,Strada,VASILE STOLNICUL,colentina,15.16,92500,1970.0,2024-T3
3987,apartament,Strada,VASILE STOLNICUL,colentina,55.13,248575,1989.0,2024-T1
3988,apartament,Strada,VASILE STOLNICUL,colentina,56.3,373267,1990.0,2024-T4
3989,apartament,Strada,VASILE STOLNICUL,colentina,14.3,94554,1970.0,2024-T1
3990,apartament,Strada,VASILE STOLNICUL,colentina,14.35,94466,1994.0,2024-T1
3991,apartament,Strada,VASILE STOLNICUL,colentina,14.37,114477,1970.0,2024-T1
3992,apartament,Strada,VASILE STOLNICUL,colentina,14.4,104975,1965.0,2024-T2
3993,apartament,Strada,VASILE STOLNICUL,colentina,25.45,193967,1968.0,2024-T3
3994,apartament,Strada,VASILE STOLNICUL,colentina,78.93,572366,1990.0,2024-T4
3996,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,44.35,273707,1962.0,2024-T2
3997,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,62.36,497660,1968.0,2024-T2
3998,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,38.15,149043,1959.0,2024-T3
3999,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,43.7,308518,1962.0,2024-T4
4000,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,43.8,273515,1962.0,2024-T2
4001,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,43.88,375771,1964.0,2024-T4
4002,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,44.43,323700,1962.0,2024-T2
4003,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,55.7,199052,1967.0,2024-T2
4004,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,60.67,358308,1960.0,2024-T1
4005,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,64.23,606925,1965.0,2024-T2
4006,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,51.15,492148,1977.0,2024-T1
4007,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,81.93,388135,1977.0,2024-T1
4008,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,74.04,388135,1972.0,2024-T3
4009,apartament,Strada,VATRA LUMINOASA,vatra luminoasa,31.51,388135,1972.0,2024-T4
4010,apartament,Strada,"VICTOR MANU, LOCOTENENT",vatra luminoasa,59.6,500000,1956.0,2024-T3
4011,apartament,Strada,VIDIN,tei,26.45,200000,1982.0,2024-T1
4012,apartament,Strada,VIDIN,tei,54.76,507410,1990.0,2024-T3
4013,apartament,Strada,VIDIN,tei,54.8,506827,1992.0,2024-T2
4014,apartament,Strada,VIDIN,tei,61.15,450000,1992.0,2024-T1
4015,apartament,Strada,VIDIN,tei,56.35,550000,1993.0,2024-T3
4016,apartament,Strada,VIDIN,tei,73.21,388135,1992.0,2024-T3
4017,apartament,Strada,VIDIN,tei,58.07,340856,1990.0,2024-T3
4019,apartament,Strada,VIDIN,tei,72.79,400000,2011.0,2024-T2
4020,apartament,Strada,VIDIN,tei,56.3,582004,1992.0,2024-T3
4021,apartament,Strada,VIDIN,tei,92.54,388135,1990.0,2024-T2
4023,apartament,Strada,VIITORULUI,centrala,49.2,388135,2022.0,2024-T3
4026,casa,Strada,VIITORULUI,centrala,22.4,79000,1939.0,2024-T3
4027,apartament,Strada,VIITORULUI,centrala,79.59,582227,1982.0,2024-T2
4028,apartament,Strada,VIITORULUI,centrala,83.99,388135,1981.0,2024-T2
4029,apartament,Strada,VIITORULUI,centrala,78.19,497000,1980.0,2024-T2
4031,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,61.82,361718,1977.0,2024-T4
4032,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,60.3,343248,1976.0,2024-T1
4033,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,62.34,356684,1977.0,2024-T1
4034,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,61.73,544632,1975.0,2024-T3
4035,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,77.62,597264,1976.0,2024-T3
4036,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,47.25,397600,1978.0,2024-T2
4037,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,64.29,343337,1976.0,2024-T4
4038,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,67.6,450000,1978.0,2024-T3
4040,apartament,Strada,"VISARION SACHELARIE, LOCOTENENT",iancului,80.26,149259,1977.0,2024-T2
4041,apartament,Strada,VISINILOR,centrala,26.18,137500,1997.0,2024-T2
4043,apartament,Strada,VRANCIOAIA,tei,60.4,388135,2017.0,2024-T3
4045,apartament,Strada,VRANCIOAIA,tei,60.3,388135,2020.0,2024-T4
4047,apartament,Strada,VRANCIOAIA,tei,59.6,388135,2022.0,2024-T2
4048,apartament,Strada,VRANCIOAIA,tei,60.0,397660,2018.0,2024-T1
4049,apartament,Strada,VRANCIOAIA,tei,60.6,634678,2020.0,2024-T1
4050,apartament,Strada,VRANCIOAIA,tei,60.7,388135,2020.0,2024-T3
4051,apartament,Strada,VRANCIOAIA,tei,60.8,627340,2020.0,2024-T3
4052,apartament,Strada,VRANCIOAIA,tei,69.6,388135,2019.0,2024-T4
4053,apartament,Strada,VRANCIOAIA,tei,70.03,388135,2017.0,2024-T4
4054,apartament,Strada,VRANCIOAIA,tei,60.0,388135,2017.0,2024-T1
4055,apartament,Strada,VRANCIOAIA,tei,60.23,388135,2018.0,2024-T2
4056,apartament,Strada,VRANCIOAIA,tei,60.6,388135,2020.0,2024-T1
4057,apartament,Strada,VRANCIOAIA,tei,67.62,388135,2017.0,2024-T3
4058,apartament,Strada,VRANCIOAIA,tei,67.62,388135,2020.0,2024-T1
4059,apartament,Strada,VRANCIOAIA,tei,67.95,650886,2017.0,2024-T4
4060,apartament,Strada,VRANCIOAIA,tei,69.61,388135,2017.0,2024-T3
4062,apartament,Strada,VRANCIOAIA,tei,70.3,651412,2020.0,2024-T4
4066,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,55.77,545805,1948.0,2024-T4
4067,casa,Strada,WOLFGANG AMADEUS MOZART,floreasca,46.71,522448,1959.0,2024-T3
4068,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,51.005,388135,2009.0,2024-T2
4069,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,47.4,383213,1950.0,2024-T1
4070,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,47.92,124250,1998.0,2024-T1
4071,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,38.69,104498,1952.0,2024-T2
4072,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,37.1,427802,1960.0,2024-T2
4073,apartament,Strada,WOLFGANG AMADEUS MOZART,floreasca,37.96,460000,1962.0,2024-T2
4074,apartament,Strada,ZAMBILELOR,tei,25.78,248725,1982.0,2024-T3
4075,apartament,Strada,ZAMBILELOR,tei,27.44,237500,1980.0,2024-T3
4076,apartament,Strada,ZAMBILELOR,tei,24.04,93750,2000.0,2024-T1
4077,apartament,Strada,ZECE MESE,centrala,91.43,388135,1930.0,2024-T3
4079,apartament,Strada,ZIDURI INTRE VII,colentina,21.94,73840,2009.0,2024-T1
4080,apartament,Strada,ZIDURI INTRE VII,colentina,80.4,388135,2009.0,2024-T4
4081,apartament,Strada,ZIDURI INTRE VII,colentina,53.54,423019,2010.0,2024-T4
4082,apartament,Strada,ZIDURI INTRE VII,colentina,48.62,393104,2009.0,2024-T3
4083,apartament,Strada,ZIDURI INTRE VII,colentina,84.66,447250,2009.0,2024-T4
4084,apartament,Strada,ZIDURI INTRE VII,colentina,95.31,616788,2009.0,2024-T1
4086,apartament,Strada,ZIDURI INTRE VII,colentina,81.59,584421,2009.0,2024-T3
4088,apartament,Strada,ZIDURI INTRE VII,colentina,59.07,462879,2009.0,2024-T3
4090,apartament,Strada,ZIDURI INTRE VII,colentina,85.99,538578,2010.0,2024-T1
4092,apartament,Strada,ZIDURI INTRE VII,colentina,44.9,348362,2009.0,2024-T2
4094,apartament,Strada,ZIDURI INTRE VII,colentina,12.96,632040,2009.0,2024-T3
4095,apartament,Strada,ZIDURI INTRE VII,colentina,76.62,445260,2009.0,2024-T3
4096,apartament,Strada,ZIDURI INTRE VII,colentina,13.83,670815,2016.0,2024-T3
4097,apartament,Strada,ZIDURI INTRE VII,colentina,81.44,460327,2010.0,2024-T1
4099,apartament,Strada,ZIDURI INTRE VII,colentina,85.93,388135,2010.0,2024-T4
4101,apartament,Strada,ZIDURI INTRE VII,colentina,80.89,671841,2009.0,2024-T4
4102,apartament,Strada,ZIDURI INTRE VII,colentina,76.65,615000,2009.0,2024-T4
4103,apartament,Strada,ZIDURI INTRE VII,colentina,14.75,597096,2009.0,2024-T4
4106,casa,Strada,ZIDURI INTRE VII,colentina,12.86,454500,2010.0,2024-T1
4107,apartament,Strada,ZIDURI INTRE VII,colentina,25.46,141764,1969.0,2024-T3
4109,apartament,Strada,ZIDURI INTRE VII,colentina,25.11,180000,1975.0,2024-T4
4110,apartament,Strada,ZIDURILOR,iancului,53.36,436193,2020.0,2024-T2
4111,apartament,Strada,ZIDURILOR,iancului,96.01,597084,2020.0,2024-T4
4112,apartament,Alee,ARGEDAVA,colentina,52.1,373163,2022.0,2024-T4
4113,apartament,Alee,ARGEDAVA,colentina,51.6,313000,2022.0,2024-T2
4114,casa,Alee,ARGEDAVA,colentina,12.5,27500,2024.0,2024-T4
4115,apartament,Alee,AVRIG,colentina,52.07,263325,1963.0,2024-T4
4116,apartament,Alee,CISLAU,iancului,36.6,288179,1986.0,2024-T1
4117,apartament,Alee,CISLAU,iancului,35.98,248775,1988.0,2024-T4
4118,apartament,Alee,DIHAM,pantelimon,29.28,38308,1980.0,2024-T4
4119,apartament,Alee,DOBRINA,pantelimon,66.87,363000,1976.0,2024-T3
4120,apartament,Alee,DOBRINA,pantelimon,62.8,412327,1984.0,2024-T4
4121,apartament,Alee,HOBITA,pantelimon,30.8,198832,1978.0,2024-T4
4122,apartament,Alee,ILIA,pantelimon,36.17,293519,1980.0,2024-T4
4123,apartament,Alee,LUNGULETU,centrala,58.8,487608,1965.0,2024-T4
4124,apartament,Alee,MOZAICULUI,pantelimon,57.34,422926,1978.0,2024-T4
4125,apartament,Alee,PANTELIMON,colentina,15.4,115701,1970.0,2024-T4
4126,apartament,Alee,PANTELIMON,pantelimon,14.5,87500,1977.0,2024-T4
4127,apartament,Alee,PANTELIMON,pantelimon,14.94,91880,1970.0,2024-T1
4128,apartament,Alee,PANTELIMON,pantelimon,14.6,75000,1975.0,2024-T4
4129,apartament,Alee,PETRE ANTONESCU,tei,66.7,127115,1971.0,2024-T4
4130,apartament,Alee,SILISTEA,colentina,24.91,164115,1968.0,2024-T4
4131,apartament,Alee,SILISTEA,colentina,16.11,106800,1977.0,2024-T4
4132,apartament,Alee,SINAIA,colentina,35.7,240943,1975.0,2024-T4
4134,apartament,Alee,VERGULUI,pantelimon,61.58,368187,1975.0,2024-T4
4135,apartament,Alee,VERGULUI,pantelimon,64.49,415000,1974.0,2024-T4
4136,apartament,Bulevard,BASARABIA,pantelimon,46.6,348313,1977.0,2024-T4
4137,apartament,Bulevard,BASARABIA,pantelimon,43.9,425000,1964.0,2024-T4
4138,apartament,Bulevard,BASARABIA,centrala,63.2,473100,1987.0,2024-T4
4139,apartament,Bulevard,BASARABIA,vatra luminoasa,50.1,395223,1959.0,2024-T4
4140,apartament,Bulevard,BASARABIA,vatra luminoasa,51.51,375000,1958.0,2024-T4
4141,apartament,Bulevard,CAROL I,centrala,51.005,388135,1939.0,2024-T3
4142,apartament,Bulevard,CAROL I,centrala,34.1,104487,1941.0,2024-T4
4143,apartament,Bulevard,CHISINAU,pantelimon,26.47,225000,1983.0,2024-T4
4144,apartament,Bulevard,CHISINAU,pantelimon,28.6,198764,1982.0,2024-T1
4145,apartament,Bulevard,CHISINAU,pantelimon,66.0,315745,1975.0,2024-T4
4146,apartament,Bulevard,CHISINAU,pantelimon,65.93,446843,1975.0,2024-T4
4147,apartament,Bulevard,DACIA,centrala,50.18,605000,1938.0,2024-T4
4148,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,54.8,404542,2020.0,2024-T4
4149,apartament,Bulevard,DIMITRIE POMPEIU,pipera sud,48.2,650194,2024.0,2024-T4
